"","set","composer","albumID","pieceID","key","chroma","mode","pitchHeight","arPerf","rms","participant","valence","arousal","condition","expID"
"602","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"12",5,57,"deadpan","137"
"603","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"13",3,74,"deadpan","137"
"604","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"13",6,80,"deadpan","137"
"605","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"14",1,100,"deadpan","137"
"606","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"14",5,70,"deadpan","137"
"607","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"15",4,86,"deadpan","137"
"608","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"15",6,38,"deadpan","137"
"609","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"16",5,94,"deadpan","137"
"610","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"16",6,43,"deadpan","137"
"611","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"17",3,100,"deadpan","137"
"612","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"17",3,34,"deadpan","137"
"613","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"18",3,74,"deadpan","137"
"614","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"18",5,62,"deadpan","137"
"615","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"19",4,95,"deadpan","137"
"616","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"19",4,55,"deadpan","137"
"617","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"24",5,78,"deadpan","137"
"618","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"24",4,40,"deadpan","137"
"619","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"25",2,79,"deadpan","137"
"620","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"25",6,73,"deadpan","137"
"621","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"26",3,100,"deadpan","137"
"622","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"26",6,60,"deadpan","137"
"623","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"27",5,72,"deadpan","137"
"624","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"27",5,18,"deadpan","137"
"625","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"28",2,92,"deadpan","137"
"626","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"28",7,14,"deadpan","137"
"627","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"29",5,88,"deadpan","137"
"628","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"29",5,65,"deadpan","137"
"629","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"30",5,86,"deadpan","137"
"630","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"30",5,41,"deadpan","137"
"631","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"31",2,92,"deadpan","137"
"632","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"31",7,41,"deadpan","137"
"633","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"32",5,86,"deadpan","137"
"634","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"32",2,67,"deadpan","137"
"635","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"33",2,63,"deadpan","137"
"636","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"33",5,40,"deadpan","137"
"637","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"34",2,76,"deadpan","137"
"638","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"34",5,79,"deadpan","137"
"639","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"37",3,93,"deadpan","137"
"640","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"37",4,74,"deadpan","137"
"641","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"38",2,100,"deadpan","137"
"642","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"38",6,74,"deadpan","137"
"643","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"39",5,71,"deadpan","137"
"644","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"39",5,38,"deadpan","137"
"645","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"4",5,64,"deadpan","137"
"646","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"4",6,30,"deadpan","137"
"647","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"40",2,95,"deadpan","137"
"648","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"40",5,55,"deadpan","137"
"649","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"41",6,27,"deadpan","137"
"650","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"41",5,76,"deadpan","137"
"651","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"42",3,90,"deadpan","137"
"652","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"42",6,80,"deadpan","137"
"653","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"43",3,86,"deadpan","137"
"654","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"43",6,73,"deadpan","137"
"655","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"6",2,98,"deadpan","137"
"656","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"6",6,60,"deadpan","137"
"657","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"7",6,70,"deadpan","137"
"658","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"7",6,70,"deadpan","137"
"659","1","chopin","chopinAshkenazy1992Deadpan","m8","g#","8","minor",38.1984504399586,8.0040020010005,-19.94,"8",5,81,"deadpan","137"
"660","1","chopin","chopinAshkenazy1992Deadpan","M8","Ab","8","Major",42.0422771672771,3.63168646440191,-27.02,"8",3,71,"deadpan","137"
"661","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"12",2,14,"deadpan","137"
"662","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"12",6,38,"deadpan","137"
"663","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"13",1,26,"deadpan","137"
"664","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"13",5,7,"deadpan","137"
"665","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"14",2,40,"deadpan","137"
"666","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"14",5,16,"deadpan","137"
"667","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"15",1,30,"deadpan","137"
"668","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"15",5,25,"deadpan","137"
"669","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"16",1,32,"deadpan","137"
"670","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"16",3,38,"deadpan","137"
"671","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"17",1,72,"deadpan","137"
"672","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"17",3,20,"deadpan","137"
"673","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"18",2,23,"deadpan","137"
"674","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"18",4,21,"deadpan","137"
"675","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"19",2,1,"deadpan","137"
"676","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"19",5,21,"deadpan","137"
"677","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"24",3,29,"deadpan","137"
"678","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"24",5,39,"deadpan","137"
"679","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"25",2,46,"deadpan","137"
"680","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"25",5,77,"deadpan","137"
"681","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"26",3,36,"deadpan","137"
"682","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"26",5,39,"deadpan","137"
"683","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"27",6,19,"deadpan","137"
"684","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"27",5,9,"deadpan","137"
"685","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"28",2,6,"deadpan","137"
"686","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"28",2,30,"deadpan","137"
"687","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"29",3,42,"deadpan","137"
"688","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"29",5,30,"deadpan","137"
"689","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"30",2,37,"deadpan","137"
"690","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"30",4,10,"deadpan","137"
"691","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"31",3,28,"deadpan","137"
"692","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"31",3,31,"deadpan","137"
"693","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"32",2,22,"deadpan","137"
"694","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"32",6,25,"deadpan","137"
"695","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"33",4,12,"deadpan","137"
"696","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"33",3,30,"deadpan","137"
"697","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"34",2,85,"deadpan","137"
"698","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"34",4,34,"deadpan","137"
"699","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"37",1,23,"deadpan","137"
"700","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"37",3,11,"deadpan","137"
"701","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"38",2,50,"deadpan","137"
"702","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"38",5,15,"deadpan","137"
"703","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"39",1,45,"deadpan","137"
"704","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"39",2,15,"deadpan","137"
"705","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"4",2,63,"deadpan","137"
"706","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"4",3,35,"deadpan","137"
"707","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"40",3,30,"deadpan","137"
"708","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"40",5,20,"deadpan","137"
"709","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"41",3,61,"deadpan","137"
"710","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"41",3,43,"deadpan","137"
"711","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"42",4,50,"deadpan","137"
"712","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"42",6,19,"deadpan","137"
"713","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"43",2,28,"deadpan","137"
"714","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"43",5,15,"deadpan","137"
"715","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"6",2,64,"deadpan","137"
"716","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"6",2,9,"deadpan","137"
"717","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"7",2,54,"deadpan","137"
"718","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"7",4,55,"deadpan","137"
"719","1","chopin","chopinAshkenazy1992Deadpan","m9","a","9","minor",31.0322916666667,1.98998974853766,-34.26,"8",3,38,"deadpan","137"
"720","1","chopin","chopinAshkenazy1992Deadpan","M9","A","9","Major",43.7267097902098,0.979208584842388,-38.02,"8",4,40,"deadpan","137"
"721","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"1",3,80,"deadpan","142"
"722","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"1",5,66,"deadpan","142"
"723","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"10",1,79,"deadpan","142"
"724","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"10",5,32,"deadpan","142"
"725","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"11",3,80,"deadpan","142"
"726","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"11",5,57,"deadpan","142"
"727","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"12",4,64,"deadpan","142"
"728","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"12",7,5,"deadpan","142"
"729","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"13",3,100,"deadpan","142"
"730","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"13",5,57,"deadpan","142"
"731","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"14",3,99,"deadpan","142"
"732","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"14",3,32,"deadpan","142"
"733","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"15",4,81,"deadpan","142"
"734","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"15",6,26,"deadpan","142"
"735","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"16",4,68,"deadpan","142"
"736","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"16",5,35,"deadpan","142"
"737","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"17",2,83,"deadpan","142"
"738","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"17",6,23,"deadpan","142"
"739","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"18",2,100,"deadpan","142"
"740","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"18",6,16,"deadpan","142"
"741","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"19",3,95,"deadpan","142"
"742","1","bach","bachAshkenazy2006Deadpan","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"19",2,30,"deadpan","142"
"743","1","bach","bachAshkenazy2006Deadpan","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"2",3,95,"deadpan","142"
